,Timestamp,"//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]_RELOC",class namecss-3fig1q_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[5]/div[2]/div_SEL","//*[@id=""android-appstore""]_RELOC",idandroid-appstore_SEL,class namecss-3h5xh3_SEL,"xpath//*[@id=""android-appstore""]_SEL","//*[@color=""#4A4A4A""]_RELOC",class namecss-rsn2zi_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[2]/div/div/div/div[2]/div[2]/span_SEL","//*[@data-secondary-navbars=""true""]/li[5]_RELOC",class namecss-lhy16g_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eyeuakq1 "")]_RELOC",class namecss-133bv9i_SEL,"xpath//*[@id=""__next""]/div_SEL","//*[@data-secondary-navbars=""true""]/li[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1gmj4we "")][1]_RELOC",class namecss-1gmj4we_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]/div[2]/div/div_SEL","//*[@data-secondary-navbars=""true""]/li[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][6]_RELOC",class namecss-15em6we_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[2]/div[2]/div/div[2]/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1cf83wn1 "")]_RELOC",class namecss-w6rfz6_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1poqtzi8 "")]_RELOC",class namecss-op6gf6_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[3]/div_SEL","//*[@id=""__next""]_RELOC",id__next_SEL,"xpath//*[@id=""__next""]_SEL","//*[@data-linkid=""74qg7q""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1eg9qtk "")][7]_RELOC",class namecss-1eg9qtk_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[2]/ul/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ej78dbk1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1w5ucwd "")][4]_RELOC",class namecss-1w5ucwd_SEL,"xpath//*[@id=""__next""]/div/div[3]/footer/div/ul/li[4]_SEL","//*[@data-secondary-navbars=""true""]/li[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1ftrdo3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][1]_RELOC","xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]/div[2]/div/div[2]/div/ul/li_SEL","//*[@id=""wm-media-button""]_RELOC",idwm-media-button_SEL,"xpath//*[@id=""wm-media-button""]_SEL","//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]_RELOC",class namecss-x94a7s_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[2]/div[2]/div/div[2]/div_SEL","//*[@data-account-icon-signedin=""true""]_RELOC",class namecss-ki1d0c_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[4]/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1h4cv3f3 "")]_RELOC",class namecss-11thu7r_SEL,"xpath//*[@id=""__next""]/div/div[3]/footer/div/span/div_SEL","//*[@data-secondary-navtabs=""true""]/li[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][4]_RELOC","xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li/div[2]/div/div[2]/div/ul/li[4]_SEL","//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]_RELOC",class namecss-s4rq2k_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[5]/div[2]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" end6u7i2 "")]_RELOC",class namecss-1xa4ifi_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[3]_SEL"
147,20220725043326,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
148,20220726172702,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
149,20220727070036,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
150,20220729051916,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
151,20220731212012,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
152,20220801190325,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
153,20220802195317,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
154,20220803205031,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
155,20220805215733,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
156,20220806170742,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
157,20220807172824,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
158,20220808215643,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
159,20220811232418,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
160,20220812111320,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
161,20220813213124,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
162,20220814172005,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
163,20220815172445,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
164,20220816160547,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
165,20220817053214,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
166,20220818084820,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
167,20220820155243,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
168,20220821193123,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
169,20220822225133,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
170,20220823172240,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
171,20220824163854,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
172,20220825224429,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
173,20220826015009,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
174,20220827215314,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
175,20220829180441,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
176,20220830210642,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
177,20220831232321,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
178,20220901200200,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
179,20220902021843,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
180,20220903235246,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
181,20220904195159,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
182,20220905014338,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
183,20220906222247,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
184,20220907125803,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
185,20220908215500,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
186,20220909143643,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
187,20220910201409,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
188,20220911231458,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
189,20220912104522,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
190,20220913235617,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
191,20220914184321,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
192,20220915232708,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
193,20220916225535,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
194,20220917163828,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
195,20220918230859,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
196,20220919023345,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
197,20220922152215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,20220923174154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,20220924185552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
