string,html,head,script,link,meta,title,body,h1,aside,input,nav,div,ul,li,label,span,a,form,button,main,section,h2,h3,p,figure,h4,sup,h5,br,footer,number_of_tags,style,wb_div,svg,path,picture,source,img,noscript,video,canvas,i,h6,hr,u,strong,small,blockquote,g,clippath,defs,rect,table,tbody,tr,td,em,ol,b,ui-activity-indicator,ui-spinner-nib,lineargradient,stop,circle,map,area
842,1,1,20,141,16,1,1,1,4,13,2,97,13,70,11,77,129,1,4,1,5,4,13,4,8,6,3,6,1,1,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1,1,20,141,16,1,1,1,4,13,2,97,13,70,11,77,129,1,4,1,5,4,13,4,8,6,3,6,1,1,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1,1,20,141,16,1,1,1,4,13,2,97,13,70,11,77,129,1,4,1,5,4,13,4,8,6,3,6,1,1,1499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,1,24,139,16,1,1,1,4,13,2,106,13,69,11,78,132,1,4,1,5,4,13,4,8,6,3,6,1,1,1551,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1,1,20,141,16,1,1,1,4,13,2,97,13,68,11,75,128,1,4,1,5,4,13,4,8,6,3,6,1,1,1486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1,1,20,141,16,1,1,1,4,13,2,97,13,68,11,75,128,1,4,1,5,4,13,4,8,6,3,6,1,1,1486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,24,139,16,1,1,1,4,13,2,106,13,68,11,77,131,1,4,1,5,4,13,4,8,6,3,6,1,1,1544,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,1,1,19,141,16,1,1,1,4,13,2,97,13,69,11,75,126,1,4,1,5,4,13,4,8,6,3,6,1,1,1475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,1,1,19,141,16,1,1,1,4,13,2,99,13,69,11,75,126,1,4,1,5,4,13,4,8,6,3,6,1,1,1481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,1,1,19,141,16,1,1,1,4,13,2,99,13,69,11,75,126,1,4,1,5,4,13,4,8,6,3,6,1,1,1481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1,1,23,139,16,1,1,1,4,13,2,108,13,69,11,77,130,1,4,1,5,4,13,4,8,6,3,6,1,1,1542,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,1,19,141,16,1,1,1,4,13,2,99,13,69,11,75,127,1,4,1,5,4,13,4,8,6,3,6,1,1,1484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,23,139,16,1,1,1,4,13,2,108,13,70,11,77,131,1,4,1,5,4,13,4,8,6,3,6,1,1,1546,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,74,129,1,4,1,5,4,13,4,9,6,4,6,1,1,1504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,1,1,23,139,16,1,1,1,4,13,2,113,13,71,11,76,131,1,4,1,5,4,13,4,9,6,4,7,0,1,1569,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,104,13,71,11,74,128,1,4,1,5,4,13,4,9,6,4,7,0,1,1511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,104,13,71,11,74,128,1,4,1,5,4,13,4,9,6,4,7,0,1,1511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1,1,19,141,16,1,1,1,4,13,2,103,13,71,11,73,128,1,4,1,5,4,13,3,9,6,3,5,1,1,1494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,1,23,139,16,1,1,1,4,13,2,112,13,71,11,75,131,1,4,1,5,4,13,3,9,6,3,5,1,1,1552,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,1,23,139,16,1,1,1,4,13,2,112,13,72,11,76,131,1,4,1,5,4,13,3,9,6,3,5,0,1,1552,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,1,1,23,139,16,1,1,1,4,13,2,111,13,71,11,76,132,1,4,1,5,4,12,3,9,6,4,5,0,1,1546,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1,1,19,141,16,1,1,1,4,13,2,102,13,72,11,73,130,1,4,1,5,4,13,3,9,6,4,4,0,1,1493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,23,139,16,1,1,1,4,13,2,111,13,72,11,75,133,1,4,1,5,4,13,3,9,6,4,4,0,1,1551,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,23,139,16,1,1,1,4,13,2,111,13,72,11,75,133,1,4,1,5,4,13,3,9,6,4,4,0,1,1551,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1,1,19,141,16,1,1,1,4,13,2,102,13,72,11,73,130,1,4,1,5,4,13,3,9,6,4,4,0,1,1493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,1,23,139,16,1,1,1,4,13,2,112,13,72,11,76,131,1,4,1,5,4,13,3,9,6,3,5,0,1,1552,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1,1,19,141,16,1,1,1,4,13,2,103,13,72,11,74,128,1,4,1,5,4,13,3,9,6,3,5,0,1,1494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,1,23,139,16,1,1,1,4,13,2,112,13,72,11,76,131,1,4,1,5,4,13,3,9,6,3,5,0,1,1552,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,1,23,139,16,1,1,1,4,13,2,115,13,73,11,78,133,1,4,1,5,4,13,3,9,6,4,7,0,1,1578,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1,1,19,141,16,1,1,1,4,13,2,106,13,73,11,76,130,1,4,1,5,4,13,3,9,6,4,7,0,1,1520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1,1,19,141,16,1,1,1,4,13,2,106,13,73,11,76,130,1,4,1,5,4,13,3,9,6,4,7,0,1,1520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,1,23,139,16,1,1,1,4,13,2,115,13,73,11,78,133,1,4,1,5,4,13,3,9,6,4,7,0,1,1578,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,1,23,139,16,1,1,1,4,13,2,115,13,73,11,78,133,1,4,1,5,4,13,3,9,6,4,7,0,1,1578,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1,1,19,141,16,1,1,1,4,13,2,106,13,73,11,76,130,1,4,1,5,4,13,3,9,6,4,7,0,1,1520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,23,139,16,1,1,1,4,13,2,108,13,72,11,73,131,1,4,1,5,4,12,2,8,6,3,7,0,1,1532,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1,1,19,141,16,1,1,1,4,13,2,99,13,72,11,71,128,1,4,1,5,4,12,2,8,6,3,7,0,1,1474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1,1,19,141,16,1,1,1,4,13,2,99,13,72,11,71,128,1,4,1,5,4,12,2,8,6,3,7,0,1,1474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1,1,19,141,16,1,1,1,4,13,2,99,13,72,11,71,128,1,4,1,5,4,12,2,8,6,3,7,0,1,1474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,23,139,16,1,1,1,4,13,2,108,13,72,11,73,131,1,4,1,5,4,12,2,8,6,3,7,0,1,1532,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,1,19,141,16,1,1,1,4,13,2,101,13,71,11,71,127,1,4,1,5,4,13,3,8,6,3,4,0,1,1473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,1,19,141,16,1,1,1,4,13,2,101,13,71,11,71,127,1,4,1,5,4,13,3,8,6,3,4,0,1,1473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,1,23,139,16,1,1,1,4,13,2,110,13,71,11,73,130,1,4,1,5,4,13,3,8,6,3,4,2,1,1536,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1,1,19,141,16,1,1,1,4,13,2,102,13,71,11,71,127,1,4,1,5,4,13,3,9,6,3,4,2,1,1484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1,1,19,141,16,1,1,1,4,13,2,102,13,71,11,71,127,1,4,1,5,4,13,3,9,6,3,4,2,1,1484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1,1,19,141,16,1,1,1,4,13,2,102,13,71,11,71,127,1,4,1,5,4,13,3,9,6,3,4,2,1,1484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,68,125,1,4,1,5,4,13,3,9,6,2,3,1,1,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,68,125,1,4,1,5,4,13,3,9,6,2,3,1,1,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,68,125,1,4,1,5,4,13,3,9,6,2,3,1,1,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,1,23,139,16,1,1,1,4,13,2,111,13,70,11,69,128,1,4,1,5,4,13,3,9,6,2,2,1,1,1521,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,1,5,0,1,1,1,1,0,4,0,7,0,0,0,1,12,1,0,0,0,0,0,3,0,0,0,0,0,0,192,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,6,16,0,0,0,0,0,0,0,0,0,0
843,1,1,19,141,16,1,1,1,4,13,2,106,13,71,11,68,127,1,4,1,6,4,13,4,8,6,2,4,1,1,1497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
843,1,1,19,141,16,1,1,1,4,13,2,106,13,71,11,68,127,1,4,1,6,4,13,4,8,6,2,4,1,1,1497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,1,1,19,141,16,1,1,1,4,13,2,115,12,84,11,61,105,1,4,1,3,2,15,3,44,0,0,0,0,1,1496,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
866,1,1,23,139,16,1,1,1,4,13,2,124,12,84,11,63,108,1,4,1,3,2,15,3,44,0,0,0,0,1,1554,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
742,1,1,23,139,16,1,1,1,4,13,2,87,12,68,11,63,114,1,4,1,4,2,10,1,5,4,0,4,0,1,1342,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1,1,19,141,16,1,1,1,4,13,2,78,12,68,11,61,111,1,4,1,4,2,10,1,5,4,0,4,0,1,1284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,23,139,16,1,1,1,4,13,2,111,13,70,11,69,128,1,4,1,5,4,13,3,9,6,2,4,0,1,1525,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,67,125,1,4,1,5,4,13,3,9,6,2,4,0,1,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,1,19,141,16,1,1,1,4,13,2,102,13,70,11,67,125,1,4,1,5,4,13,3,9,6,2,4,0,1,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,23,139,16,1,1,1,4,13,2,111,13,70,11,69,128,1,4,1,5,4,13,3,9,6,2,4,0,1,1525,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,23,139,16,1,1,1,4,13,2,111,13,70,11,69,128,1,4,1,5,4,13,3,9,6,2,4,0,1,1525,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1,1,19,141,16,1,1,1,4,13,2,102,13,72,11,70,129,1,4,1,5,4,13,3,9,6,3,5,1,1,1496,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,1,19,141,16,1,1,1,4,13,2,102,13,71,11,69,129,1,4,1,5,4,13,3,9,6,3,5,1,1,1492,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,1,23,139,16,1,1,1,4,13,2,111,13,71,11,71,132,1,4,1,5,4,13,3,9,6,3,5,1,1,1550,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,1,19,141,16,1,1,1,4,13,2,102,13,71,11,69,129,1,4,1,5,4,13,3,9,6,3,5,1,1,1492,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,1,23,139,16,1,1,1,4,13,2,112,13,71,11,71,132,1,4,1,5,4,13,3,9,6,3,5,1,1,1553,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1,1,19,141,16,1,1,1,4,13,2,103,13,71,11,69,129,1,4,1,5,4,13,3,9,6,3,5,1,1,1495,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,1,23,139,16,1,1,1,4,13,2,112,13,71,11,71,131,1,4,1,5,4,13,3,9,6,2,4,1,1,1547,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,71,131,1,4,1,5,4,12,3,9,6,2,5,1,1,1544,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1,1,19,141,16,1,1,1,4,13,2,103,13,70,11,69,128,1,4,1,5,4,12,3,9,6,2,5,1,1,1486,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,71,131,1,4,1,5,4,12,3,9,6,2,5,1,1,1541,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,71,131,1,4,1,5,4,12,3,9,6,2,5,1,1,1541,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,71,131,1,4,1,5,4,12,3,9,6,2,5,1,1,1541,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,71,131,1,4,1,5,4,12,3,9,6,2,5,1,1,1541,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1,1,19,141,16,1,1,1,4,13,2,103,13,70,11,69,128,1,4,1,5,4,12,3,9,6,2,5,1,1,1483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1,1,23,139,16,1,1,1,4,13,2,114,14,73,11,77,136,1,4,1,5,5,12,3,10,6,4,5,1,1,1587,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,19,141,16,1,1,1,4,13,2,105,14,75,11,77,136,1,4,1,5,5,12,3,10,6,5,5,1,1,1546,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,1,1,23,139,16,1,1,1,4,13,2,120,14,76,11,80,142,1,4,1,5,5,12,3,11,7,5,6,1,1,1644,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,1,19,141,16,1,1,1,4,13,2,111,14,76,11,78,139,1,4,1,5,5,12,3,11,7,5,6,1,1,1586,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1,1,19,141,16,1,1,1,4,13,2,44,12,67,11,57,97,1,4,1,2,2,10,1,0,0,0,0,1,1,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,1,1,23,139,16,1,1,1,4,13,2,120,14,76,11,80,142,1,4,1,5,5,12,3,11,7,5,6,1,1,1644,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1,1,23,139,16,1,1,1,4,13,2,55,12,67,11,59,101,1,5,1,2,2,10,2,0,0,0,0,0,1,1157,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,1,19,141,16,1,1,1,4,13,2,104,14,74,11,74,133,1,4,1,5,5,13,3,10,6,3,4,0,1,1526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,23,139,16,1,1,1,4,13,2,114,14,75,11,81,137,1,4,1,5,5,13,3,10,6,3,4,0,1,1606,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,19,141,16,1,1,1,4,13,2,105,14,75,11,79,134,1,4,1,5,5,13,3,10,6,3,4,0,1,1548,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,1,23,139,16,1,1,1,4,13,2,113,14,76,11,79,139,1,4,1,5,5,13,3,10,6,4,4,1,1,1603,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,19,141,16,1,1,1,4,13,2,104,14,76,11,77,136,1,4,1,5,5,13,3,10,6,4,4,1,1,1545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,1,23,139,16,1,1,1,4,13,2,113,14,76,11,79,139,1,4,1,5,5,13,3,10,6,4,4,1,1,1603,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,19,141,16,1,1,1,4,13,2,104,14,76,11,77,136,1,4,1,5,5,13,3,10,6,4,4,1,1,1545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,19,141,16,1,1,1,4,13,2,104,14,76,11,77,136,1,4,1,5,5,13,3,10,6,4,4,1,1,1545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,1,1,19,141,16,1,1,1,4,13,2,104,14,76,11,77,137,1,4,1,5,5,13,3,10,6,5,4,1,1,1548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,141,16,1,1,1,4,13,2,109,13,73,11,74,136,1,4,1,5,4,13,3,10,7,5,5,1,1,1550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,1,23,139,16,1,1,1,4,13,2,118,13,73,11,76,139,1,4,1,5,4,13,3,10,7,5,5,1,1,1608,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,141,16,1,1,1,4,13,2,109,13,73,11,74,136,1,4,1,5,4,13,3,10,7,5,5,1,1,1550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,1,23,139,16,1,1,1,4,13,2,118,13,73,11,76,139,1,4,1,5,4,13,3,10,7,5,5,1,1,1608,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1,1,19,141,16,1,1,1,4,13,2,103,13,71,11,72,131,1,4,1,5,4,13,3,9,6,3,4,0,1,1498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,1,23,139,16,1,1,1,4,13,2,112,13,70,11,72,133,1,4,1,5,4,13,3,9,6,2,4,0,1,1548,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,23,139,16,1,1,1,4,13,2,112,13,69,11,72,132,1,4,1,5,4,13,3,9,6,2,4,0,1,1543,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,1,23,139,16,1,1,1,4,13,2,118,13,70,11,72,134,1,4,1,5,4,13,3,10,8,2,4,0,1,1579,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,1,23,139,16,1,1,1,4,13,2,118,13,70,11,72,134,1,4,1,5,4,13,3,10,8,2,4,0,1,1579,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,1,19,141,16,1,1,1,4,13,2,109,13,70,11,70,131,1,4,1,5,4,13,3,10,8,2,4,0,1,1521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,1,23,139,16,1,1,1,4,13,2,118,13,70,11,72,134,1,4,1,5,4,13,3,10,8,2,4,0,1,1579,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
